,tollgate_id,time_window,direction,volume,volume_model0,volume_model1,volume_model2,volume_model3,volume_model4,volume_model5,volume_model6,volume_model7,volume_etc0,volume_etc1,volume_type0,volume_type1,volume_type2,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,A2,A3,B1,B3,C1,C3,dayofweek,hour
1005,2,2016-09-21 19:00:00,0,47,0,45,2,0,0,0,0,0,35,12,0,0,47,1013.1,1018.1,341,1.7,20.2,94,0.0,48.62,116.37,109.78,91.92,237.46000000000004,115.84,0,19
1006,3,2016-09-21 19:00:00,0,64,0,51,12,1,0,0,0,0,53,11,0,0,64,1013.1,1018.1,341,1.7,20.2,94,0.0,48.62,116.37,109.78,91.92,237.46000000000004,115.84,0,19
1007,3,2016-09-21 19:00:00,1,60,0,56,1,2,0,1,0,0,44,16,53,7,0,1013.1,1018.1,341,1.7,20.2,94,0.0,48.62,116.37,109.78,91.92,237.46000000000004,115.84,0,19
1008,1,2016-09-21 19:00:00,0,19,0,19,0,0,0,0,0,0,16,3,0,0,19,1013.1,1018.1,341,1.7,20.2,94,0.0,48.62,116.37,109.78,91.92,237.46000000000004,115.84,0,19
1009,1,2016-09-21 19:00:00,1,46,0,40,4,1,0,1,0,0,35,11,36,10,0,1013.1,1018.1,341,1.7,20.2,94,0.0,48.62,116.37,109.78,91.92,237.46000000000004,115.84,0,19
1010,2,2016-09-21 19:20:00,0,35,0,30,4,1,0,0,0,0,29,6,0,0,35,1013.1,1018.1,341,1.7,20.2,94,0.0,69.15,114.08,96.68,97.14,204.58,182.77266666666665,0,19
1011,3,2016-09-21 19:20:00,0,48,0,31,17,0,0,0,0,0,35,13,0,0,48,1013.1,1018.1,341,1.7,20.2,94,0.0,69.15,114.08,96.68,97.14,204.58,182.77266666666665,0,19
1012,3,2016-09-21 19:20:00,1,52,0,48,4,0,0,0,0,0,40,12,47,5,0,1013.1,1018.1,341,1.7,20.2,94,0.0,69.15,114.08,96.68,97.14,204.58,182.77266666666665,0,19
1013,1,2016-09-21 19:20:00,0,19,0,18,1,0,0,0,0,0,13,6,0,0,19,1013.1,1018.1,341,1.7,20.2,94,0.0,69.15,114.08,96.68,97.14,204.58,182.77266666666665,0,19
1014,1,2016-09-21 19:20:00,1,40,0,33,4,1,1,1,0,0,32,8,30,10,0,1013.1,1018.1,341,1.7,20.2,94,0.0,69.15,114.08,96.68,97.14,204.58,182.77266666666665,0,19
1015,2,2016-09-21 19:40:00,0,38,0,32,6,0,0,0,0,0,32,6,0,0,38,1013.1,1018.1,341,1.7,20.2,94,0.0,66.8,133.57,88.06,91.92,160.76,188.3705,0,19
1016,3,2016-09-21 19:40:00,0,65,0,43,22,0,0,0,0,0,46,19,0,0,65,1013.1,1018.1,341,1.7,20.2,94,0.0,66.8,133.57,88.06,91.92,160.76,188.3705,0,19
1017,3,2016-09-21 19:40:00,1,39,0,37,0,0,0,2,0,0,27,12,36,3,0,1013.1,1018.1,341,1.7,20.2,94,0.0,66.8,133.57,88.06,91.92,160.76,188.3705,0,19
1018,1,2016-09-21 19:40:00,0,25,0,24,0,1,0,0,0,0,16,9,0,0,25,1013.1,1018.1,341,1.7,20.2,94,0.0,66.8,133.57,88.06,91.92,160.76,188.3705,0,19
1019,1,2016-09-21 19:40:00,1,49,0,45,2,1,0,0,0,1,37,12,37,12,0,1013.1,1018.1,341,1.7,20.2,94,0.0,66.8,133.57,88.06,91.92,160.76,188.3705,0,19
1020,2,2016-09-21 20:00:00,0,38,0,29,9,0,0,0,0,0,28,10,0,0,38,1013.1,1018.1,341,1.7,20.2,94,0.0,76.18,104.70357142857144,110.72583333333336,155.45,178.5,205.8976470588235,0,20
1021,3,2016-09-21 20:00:00,0,42,0,31,10,0,1,0,0,0,35,7,0,0,42,1013.1,1018.1,341,1.7,20.2,94,0.0,76.18,104.70357142857144,110.72583333333336,155.45,178.5,205.8976470588235,0,20
1022,3,2016-09-21 20:00:00,1,49,0,40,4,1,2,2,0,0,43,6,41,8,0,1013.1,1018.1,341,1.7,20.2,94,0.0,76.18,104.70357142857144,110.72583333333336,155.45,178.5,205.8976470588235,0,20
1023,1,2016-09-21 20:00:00,0,20,0,20,0,0,0,0,0,0,13,7,0,0,20,1013.1,1018.1,341,1.7,20.2,94,0.0,76.18,104.70357142857144,110.72583333333336,155.45,178.5,205.8976470588235,0,20
1024,1,2016-09-21 20:00:00,1,43,0,39,1,0,0,3,0,0,28,15,36,7,0,1013.1,1018.1,341,1.7,20.2,94,0.0,76.18,104.70357142857144,110.72583333333336,155.45,178.5,205.8976470588235,0,20
1025,2,2016-09-21 20:20:00,0,18,0,15,3,0,0,0,0,0,13,5,0,0,18,1013.1,1018.1,341,1.7,20.2,94,0.0,59.83,125.07,140.9,101.67,164.51,171.372,0,20
1026,3,2016-09-21 20:20:00,0,40,0,27,13,0,0,0,0,0,33,7,0,0,40,1013.1,1018.1,341,1.7,20.2,94,0.0,59.83,125.07,140.9,101.67,164.51,171.372,0,20
1027,3,2016-09-21 20:20:00,1,40,0,37,1,0,0,2,0,0,29,11,33,7,0,1013.1,1018.1,341,1.7,20.2,94,0.0,59.83,125.07,140.9,101.67,164.51,171.372,0,20
1028,1,2016-09-21 20:20:00,0,15,0,13,2,0,0,0,0,0,11,4,0,0,15,1013.1,1018.1,341,1.7,20.2,94,0.0,59.83,125.07,140.9,101.67,164.51,171.372,0,20
1029,1,2016-09-21 20:20:00,1,47,0,42,4,0,0,1,0,0,39,8,37,10,0,1013.1,1018.1,341,1.7,20.2,94,0.0,59.83,125.07,140.9,101.67,164.51,171.372,0,20
1030,2,2016-09-21 20:40:00,0,24,0,19,5,0,0,0,0,0,18,6,0,0,24,1013.1,1018.1,341,1.7,20.2,94,0.0,48.88,96.32,121.23,118.37,158.36,119.59,0,20
1031,3,2016-09-21 20:40:00,0,42,0,33,9,0,0,0,0,0,35,7,0,0,42,1013.1,1018.1,341,1.7,20.2,94,0.0,48.88,96.32,121.23,118.37,158.36,119.59,0,20
1032,3,2016-09-21 20:40:00,1,35,0,32,1,2,0,0,0,0,23,12,32,3,0,1013.1,1018.1,341,1.7,20.2,94,0.0,48.88,96.32,121.23,118.37,158.36,119.59,0,20
1033,1,2016-09-21 20:40:00,0,30,0,24,6,0,0,0,0,0,25,5,0,0,30,1013.1,1018.1,341,1.7,20.2,94,0.0,48.88,96.32,121.23,118.37,158.36,119.59,0,20
1034,1,2016-09-21 20:40:00,1,26,0,23,2,0,0,1,0,0,18,8,22,4,0,1013.1,1018.1,341,1.7,20.2,94,0.0,48.88,96.32,121.23,118.37,158.36,119.59,0,20
1035,2,2016-09-21 21:00:00,0,27,0,25,2,0,0,0,0,0,19,8,0,0,27,1012.9,1017.9,320,1.6,19.5,96,0.0,52.01,103.28,121.39749999999998,45.59,190.54,162.71,0,21
1036,3,2016-09-21 21:00:00,0,42,0,31,11,0,0,0,0,0,31,11,0,0,42,1012.9,1017.9,320,1.6,19.5,96,0.0,52.01,103.28,121.39749999999998,45.59,190.54,162.71,0,21
1037,3,2016-09-21 21:00:00,1,41,0,32,2,2,0,5,0,0,31,10,31,10,0,1012.9,1017.9,320,1.6,19.5,96,0.0,52.01,103.28,121.39749999999998,45.59,190.54,162.71,0,21
1038,1,2016-09-21 21:00:00,0,13,0,13,0,0,0,0,0,0,9,4,0,0,13,1012.9,1017.9,320,1.6,19.5,96,0.0,52.01,103.28,121.39749999999998,45.59,190.54,162.71,0,21
1039,1,2016-09-21 21:00:00,1,29,0,23,3,0,0,3,0,0,25,4,18,11,0,1012.9,1017.9,320,1.6,19.5,96,0.0,52.01,103.28,121.39749999999998,45.59,190.54,162.71,0,21
1040,2,2016-09-21 21:20:00,0,32,0,24,7,0,1,0,0,0,21,11,0,0,32,1012.9,1017.9,320,1.6,19.5,96,0.0,66.5,102.57,125.17,97.69,191.6909523809524,155.2,0,21
1041,3,2016-09-21 21:20:00,0,43,0,28,15,0,0,0,0,0,38,5,0,0,43,1012.9,1017.9,320,1.6,19.5,96,0.0,66.5,102.57,125.17,97.69,191.6909523809524,155.2,0,21
1042,3,2016-09-21 21:20:00,1,46,0,40,2,0,0,4,0,0,32,14,38,8,0,1012.9,1017.9,320,1.6,19.5,96,0.0,66.5,102.57,125.17,97.69,191.6909523809524,155.2,0,21
1043,1,2016-09-21 21:20:00,0,18,0,12,6,0,0,0,0,0,15,3,0,0,18,1012.9,1017.9,320,1.6,19.5,96,0.0,66.5,102.57,125.17,97.69,191.6909523809524,155.2,0,21
1044,1,2016-09-21 21:20:00,1,33,0,28,3,1,0,1,0,0,28,5,26,7,0,1012.9,1017.9,320,1.6,19.5,96,0.0,66.5,102.57,125.17,97.69,191.6909523809524,155.2,0,21
1045,2,2016-09-21 21:40:00,0,26,0,17,9,0,0,0,0,0,24,2,0,0,26,1012.9,1017.9,320,1.6,19.5,96,0.0,54.56,107.55,50.81,75.92,186.1561111111112,186.6063636363636,0,21
1046,3,2016-09-21 21:40:00,0,35,0,23,11,0,1,0,0,0,25,10,0,0,35,1012.9,1017.9,320,1.6,19.5,96,0.0,54.56,107.55,50.81,75.92,186.1561111111112,186.6063636363636,0,21
1047,3,2016-09-21 21:40:00,1,30,0,25,0,2,0,3,0,0,21,9,25,5,0,1012.9,1017.9,320,1.6,19.5,96,0.0,54.56,107.55,50.81,75.92,186.1561111111112,186.6063636363636,0,21
1048,1,2016-09-21 21:40:00,0,11,0,11,0,0,0,0,0,0,8,3,0,0,11,1012.9,1017.9,320,1.6,19.5,96,0.0,54.56,107.55,50.81,75.92,186.1561111111112,186.6063636363636,0,21
1049,1,2016-09-21 21:40:00,1,28,0,22,6,0,0,0,0,0,19,9,21,7,0,1012.9,1017.9,320,1.6,19.5,96,0.0,54.56,107.55,50.81,75.92,186.1561111111112,186.6063636363636,0,21
1050,2,2016-09-21 22:00:00,0,24,0,18,6,0,0,0,0,0,20,4,0,0,24,1012.9,1017.9,320,1.6,19.5,96,0.0,51.46,103.34,114.86769230769232,79.51681818181817,234.6,170.29,0,1
1051,3,2016-09-21 22:00:00,0,24,0,16,8,0,0,0,0,0,17,7,0,0,24,1012.9,1017.9,320,1.6,19.5,96,0.0,51.46,103.34,114.86769230769232,79.51681818181817,234.6,170.29,0,1
1052,3,2016-09-21 22:00:00,1,20,0,20,0,0,0,0,0,0,15,5,20,0,0,1012.9,1017.9,320,1.6,19.5,96,0.0,51.46,103.34,114.86769230769232,79.51681818181817,234.6,170.29,0,1
1053,1,2016-09-21 22:00:00,0,11,0,11,0,0,0,0,0,0,7,4,0,0,11,1012.9,1017.9,320,1.6,19.5,96,0.0,51.46,103.34,114.86769230769232,79.51681818181817,234.6,170.29,0,1
1054,1,2016-09-21 22:00:00,1,26,0,23,3,0,0,0,0,0,19,7,22,4,0,1012.9,1017.9,320,1.6,19.5,96,0.0,51.46,103.34,114.86769230769232,79.51681818181817,234.6,170.29,0,1
1055,2,2016-09-21 22:20:00,0,21,0,10,11,0,0,0,0,0,17,4,0,0,21,1012.9,1017.9,320,1.6,19.5,96,0.0,83.8,87.77,141.22,65.69,160.04,183.59,0,1
1056,3,2016-09-21 22:20:00,0,33,0,25,8,0,0,0,0,0,24,9,0,0,33,1012.9,1017.9,320,1.6,19.5,96,0.0,83.8,87.77,141.22,65.69,160.04,183.59,0,1
1057,3,2016-09-21 22:20:00,1,15,0,12,1,0,0,2,0,0,13,2,11,4,0,1012.9,1017.9,320,1.6,19.5,96,0.0,83.8,87.77,141.22,65.69,160.04,183.59,0,1
1058,1,2016-09-21 22:20:00,0,8,0,8,0,0,0,0,0,0,3,5,0,0,8,1012.9,1017.9,320,1.6,19.5,96,0.0,83.8,87.77,141.22,65.69,160.04,183.59,0,1
1059,1,2016-09-21 22:20:00,1,23,0,22,1,0,0,0,0,0,18,5,19,4,0,1012.9,1017.9,320,1.6,19.5,96,0.0,83.8,87.77,141.22,65.69,160.04,183.59,0,1
1060,2,2016-09-21 22:40:00,0,16,0,11,5,0,0,0,0,0,10,6,0,0,16,1012.9,1017.9,320,1.6,19.5,96,0.0,41.01,101.15,66.05,62.96,184.0,138.28,0,1
1061,3,2016-09-21 22:40:00,0,17,0,10,7,0,0,0,0,0,15,2,0,0,17,1012.9,1017.9,320,1.6,19.5,96,0.0,41.01,101.15,66.05,62.96,184.0,138.28,0,1
1062,3,2016-09-21 22:40:00,1,20,0,17,0,2,0,1,0,0,17,3,16,4,0,1012.9,1017.9,320,1.6,19.5,96,0.0,41.01,101.15,66.05,62.96,184.0,138.28,0,1
1063,1,2016-09-21 22:40:00,0,7,0,5,2,0,0,0,0,0,5,2,0,0,7,1012.9,1017.9,320,1.6,19.5,96,0.0,41.01,101.15,66.05,62.96,184.0,138.28,0,1
1064,1,2016-09-21 22:40:00,1,25,0,18,4,0,0,2,0,1,20,5,15,10,0,1012.9,1017.9,320,1.6,19.5,96,0.0,41.01,101.15,66.05,62.96,184.0,138.28,0,1
1065,2,2016-09-21 23:00:00,0,7,0,6,1,0,0,0,0,0,3,4,0,0,7,1012.9,1017.9,320,1.6,19.5,96,0.0,59.80208333333334,80.83,118.84636363636363,178.51,218.69,167.20000000000005,0,1
1066,3,2016-09-21 23:00:00,0,23,0,15,8,0,0,0,0,0,20,3,0,0,23,1012.9,1017.9,320,1.6,19.5,96,0.0,59.80208333333334,80.83,118.84636363636363,178.51,218.69,167.20000000000005,0,1
1067,3,2016-09-21 23:00:00,1,21,0,17,2,1,0,1,0,0,16,5,17,4,0,1012.9,1017.9,320,1.6,19.5,96,0.0,59.80208333333334,80.83,118.84636363636363,178.51,218.69,167.20000000000005,0,1
1068,1,2016-09-21 23:00:00,0,19,0,12,4,0,0,3,0,0,17,2,0,0,19,1012.9,1017.9,320,1.6,19.5,96,0.0,59.80208333333334,80.83,118.84636363636363,178.51,218.69,167.20000000000005,0,1
1069,1,2016-09-21 23:00:00,1,13,0,10,1,0,0,2,0,0,9,4,9,4,0,1012.9,1017.9,320,1.6,19.5,96,0.0,59.80208333333334,80.83,118.84636363636363,178.51,218.69,167.20000000000005,0,1
1070,2,2016-09-21 23:20:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1012.9,1017.9,320,1.6,19.5,96,0.0,77.45,133.91,95.58,86.62,146.41444444444446,134.92,0,1
1071,3,2016-09-21 23:20:00,0,24,0,13,11,0,0,0,0,0,24,0,0,0,24,1012.9,1017.9,320,1.6,19.5,96,0.0,77.45,133.91,95.58,86.62,146.41444444444446,134.92,0,1
1072,3,2016-09-21 23:20:00,1,19,0,17,1,0,0,1,0,0,15,4,15,4,0,1012.9,1017.9,320,1.6,19.5,96,0.0,77.45,133.91,95.58,86.62,146.41444444444446,134.92,0,1
1073,1,2016-09-21 23:20:00,0,13,0,9,3,0,0,1,0,0,13,0,0,0,13,1012.9,1017.9,320,1.6,19.5,96,0.0,77.45,133.91,95.58,86.62,146.41444444444446,134.92,0,1
1074,1,2016-09-21 23:20:00,1,21,0,15,2,0,0,4,0,0,16,5,15,6,0,1012.9,1017.9,320,1.6,19.5,96,0.0,77.45,133.91,95.58,86.62,146.41444444444446,134.92,0,1
1075,2,2016-09-21 23:40:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1012.9,1017.9,320,1.6,19.5,96,0.0,49.85,127.77,97.97,84.93545454545453,129.46,166.68,0,1
1076,3,2016-09-21 23:40:00,0,18,0,10,8,0,0,0,0,0,17,1,0,0,18,1012.9,1017.9,320,1.6,19.5,96,0.0,49.85,127.77,97.97,84.93545454545453,129.46,166.68,0,1
1077,3,2016-09-21 23:40:00,1,10,0,10,0,0,0,0,0,0,8,2,9,1,0,1012.9,1017.9,320,1.6,19.5,96,0.0,49.85,127.77,97.97,84.93545454545453,129.46,166.68,0,1
1078,1,2016-09-21 23:40:00,0,16,0,13,1,0,0,2,0,0,15,1,0,0,16,1012.9,1017.9,320,1.6,19.5,96,0.0,49.85,127.77,97.97,84.93545454545453,129.46,166.68,0,1
1079,1,2016-09-21 23:40:00,1,14,0,10,2,0,0,1,0,1,12,2,10,4,0,1012.9,1017.9,320,1.6,19.5,96,0.0,49.85,127.77,97.97,84.93545454545453,129.46,166.68,0,1
1080,2,2016-09-22 00:00:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1013.9,1018.9,281,1.5,20.7,91,0.0,73.1,96.36176470588238,91.41166666666668,93.60470588235296,124.91,161.7188888888889,0,0
1081,3,2016-09-22 00:00:00,0,11,0,9,1,0,0,1,0,0,10,1,0,0,11,1013.9,1018.9,281,1.5,20.7,91,0.0,73.1,96.36176470588238,91.41166666666668,93.60470588235296,124.91,161.7188888888889,0,0
1082,3,2016-09-22 00:00:00,1,142,0,131,3,5,1,2,0,0,110,32,124,18,0,1013.9,1018.9,281,1.5,20.7,91,0.0,73.1,96.36176470588238,91.41166666666668,93.60470588235296,124.91,161.7188888888889,0,0
1083,1,2016-09-22 00:00:00,0,17,0,13,0,1,1,2,0,0,14,3,0,0,17,1013.9,1018.9,281,1.5,20.7,91,0.0,73.1,96.36176470588238,91.41166666666668,93.60470588235296,124.91,161.7188888888889,0,0
1084,1,2016-09-22 00:00:00,1,110,0,89,9,1,7,3,0,1,83,27,79,31,0,1013.9,1018.9,281,1.5,20.7,91,0.0,73.1,96.36176470588238,91.41166666666668,93.60470588235296,124.91,161.7188888888889,0,0
1085,2,2016-09-22 00:20:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1013.9,1018.9,281,1.5,20.7,91,0.0,50.52,75.34,92.75428571428571,92.20583333333332,182.60666666666668,156.44,0,0
1086,3,2016-09-22 00:20:00,0,13,0,11,0,0,0,2,0,0,11,2,0,0,13,1013.9,1018.9,281,1.5,20.7,91,0.0,50.52,75.34,92.75428571428571,92.20583333333332,182.60666666666668,156.44,0,0
1087,3,2016-09-22 00:20:00,1,106,0,90,5,7,1,2,0,1,75,31,91,15,0,1013.9,1018.9,281,1.5,20.7,91,0.0,50.52,75.34,92.75428571428571,92.20583333333332,182.60666666666668,156.44,0,0
1088,1,2016-09-22 00:20:00,0,5,0,4,0,0,0,1,0,0,4,1,0,0,5,1013.9,1018.9,281,1.5,20.7,91,0.0,50.52,75.34,92.75428571428571,92.20583333333332,182.60666666666668,156.44,0,0
1089,1,2016-09-22 00:20:00,1,74,0,51,9,5,1,5,0,3,63,11,41,33,0,1013.9,1018.9,281,1.5,20.7,91,0.0,50.52,75.34,92.75428571428571,92.20583333333332,182.60666666666668,156.44,0,0
1090,2,2016-09-22 00:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.9,1018.9,281,1.5,20.7,91,0.0,37.02,125.88,126.74666666666668,79.73142857142858,183.73,164.485,0,0
1091,3,2016-09-22 00:40:00,0,12,0,10,1,0,0,1,0,0,12,0,0,0,12,1013.9,1018.9,281,1.5,20.7,91,0.0,37.02,125.88,126.74666666666668,79.73142857142858,183.73,164.485,0,0
1092,3,2016-09-22 00:40:00,1,72,0,63,5,2,0,1,0,1,60,12,63,9,0,1013.9,1018.9,281,1.5,20.7,91,0.0,37.02,125.88,126.74666666666668,79.73142857142858,183.73,164.485,0,0
1093,1,2016-09-22 00:40:00,0,16,1,9,2,0,1,3,0,0,14,2,0,0,16,1013.9,1018.9,281,1.5,20.7,91,0.0,37.02,125.88,126.74666666666668,79.73142857142858,183.73,164.485,0,0
1094,1,2016-09-22 00:40:00,1,49,0,33,8,2,6,0,0,0,39,10,37,12,0,1013.9,1018.9,281,1.5,20.7,91,0.0,37.02,125.88,126.74666666666668,79.73142857142858,183.73,164.485,0,0
1095,2,2016-09-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.9,1018.9,281,1.5,20.7,91,0.0,55.72,89.17176470588234,135.27374999999998,138.43,184.69375,268.25666666666666,0,1
1096,3,2016-09-22 01:00:00,0,16,1,13,2,0,0,0,0,0,16,0,0,0,16,1013.9,1018.9,281,1.5,20.7,91,0.0,55.72,89.17176470588234,135.27374999999998,138.43,184.69375,268.25666666666666,0,1
1097,3,2016-09-22 01:00:00,1,5,0,3,2,0,0,0,0,0,3,2,2,3,0,1013.9,1018.9,281,1.5,20.7,91,0.0,55.72,89.17176470588234,135.27374999999998,138.43,184.69375,268.25666666666666,0,1
1098,1,2016-09-22 01:00:00,0,6,0,3,1,0,1,1,0,0,6,0,0,0,6,1013.9,1018.9,281,1.5,20.7,91,0.0,55.72,89.17176470588234,135.27374999999998,138.43,184.69375,268.25666666666666,0,1
1099,1,2016-09-22 01:00:00,1,6,0,6,0,0,0,0,0,0,6,0,5,1,0,1013.9,1018.9,281,1.5,20.7,91,0.0,55.72,89.17176470588234,135.27374999999998,138.43,184.69375,268.25666666666666,0,1
1100,2,2016-09-22 01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.9,1018.9,281,1.5,20.7,91,0.0,53.27428571428572,84.94384615384615,173.27875,58.24,144.6275,142.29666666666668,0,1
1101,3,2016-09-22 01:20:00,0,10,0,8,1,0,0,1,0,0,10,0,0,0,10,1013.9,1018.9,281,1.5,20.7,91,0.0,53.27428571428572,84.94384615384615,173.27875,58.24,144.6275,142.29666666666668,0,1
1102,3,2016-09-22 01:20:00,1,8,0,6,0,1,0,1,0,0,7,1,6,2,0,1013.9,1018.9,281,1.5,20.7,91,0.0,53.27428571428572,84.94384615384615,173.27875,58.24,144.6275,142.29666666666668,0,1
1103,1,2016-09-22 01:20:00,0,9,1,5,1,0,0,2,0,0,9,0,0,0,9,1013.9,1018.9,281,1.5,20.7,91,0.0,53.27428571428572,84.94384615384615,173.27875,58.24,144.6275,142.29666666666668,0,1
1104,1,2016-09-22 01:20:00,1,9,0,7,0,0,0,2,0,0,5,4,5,4,0,1013.9,1018.9,281,1.5,20.7,91,0.0,53.27428571428572,84.94384615384615,173.27875,58.24,144.6275,142.29666666666668,0,1
1105,2,2016-09-22 01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.9,1018.9,281,1.5,20.7,91,0.0,53.88,92.83333333333331,93.29666666666664,81.52833333333334,164.14666666666662,191.075,0,1
1106,3,2016-09-22 01:40:00,0,13,0,12,0,0,0,1,0,0,13,0,0,0,13,1013.9,1018.9,281,1.5,20.7,91,0.0,53.88,92.83333333333331,93.29666666666664,81.52833333333334,164.14666666666662,191.075,0,1
1107,3,2016-09-22 01:40:00,1,5,0,4,1,0,0,0,0,0,3,2,4,1,0,1013.9,1018.9,281,1.5,20.7,91,0.0,53.88,92.83333333333331,93.29666666666664,81.52833333333334,164.14666666666662,191.075,0,1
1108,1,2016-09-22 01:40:00,0,12,0,6,1,3,0,2,0,0,11,1,0,0,12,1013.9,1018.9,281,1.5,20.7,91,0.0,53.88,92.83333333333331,93.29666666666664,81.52833333333334,164.14666666666662,191.075,0,1
1109,1,2016-09-22 01:40:00,1,10,0,5,1,2,0,2,0,0,8,2,4,6,0,1013.9,1018.9,281,1.5,20.7,91,0.0,53.88,92.83333333333331,93.29666666666664,81.52833333333334,164.14666666666662,191.075,0,1
1110,2,2016-09-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.9,1018.9,281,1.5,20.7,91,0.0,66.6,98.36285714285714,107.47,135.13,129.39249999999998,160.996,0,1
1111,3,2016-09-22 02:00:00,0,15,0,14,1,0,0,0,0,0,12,3,0,0,15,1013.9,1018.9,281,1.5,20.7,91,0.0,66.6,98.36285714285714,107.47,135.13,129.39249999999998,160.996,0,1
1112,3,2016-09-22 02:00:00,1,5,0,2,0,0,0,3,0,0,5,0,2,3,0,1013.9,1018.9,281,1.5,20.7,91,0.0,66.6,98.36285714285714,107.47,135.13,129.39249999999998,160.996,0,1
1113,1,2016-09-22 02:00:00,0,4,0,2,0,1,0,1,0,0,4,0,0,0,4,1013.9,1018.9,281,1.5,20.7,91,0.0,66.6,98.36285714285714,107.47,135.13,129.39249999999998,160.996,0,1
1114,1,2016-09-22 02:00:00,1,11,0,8,2,0,0,1,0,0,10,1,6,5,0,1013.9,1018.9,281,1.5,20.7,91,0.0,66.6,98.36285714285714,107.47,135.13,129.39249999999998,160.996,0,1
1115,2,2016-09-22 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.9,1018.9,281,1.5,20.7,91,0.0,59.75,89.88125,101.41,91.38111111111107,169.68499999999997,172.69999999999996,0,1
1116,3,2016-09-22 02:20:00,0,8,0,8,0,0,0,0,0,0,7,1,0,0,8,1013.9,1018.9,281,1.5,20.7,91,0.0,59.75,89.88125,101.41,91.38111111111107,169.68499999999997,172.69999999999996,0,1
1117,3,2016-09-22 02:20:00,1,5,0,3,0,0,0,2,0,0,3,2,3,2,0,1013.9,1018.9,281,1.5,20.7,91,0.0,59.75,89.88125,101.41,91.38111111111107,169.68499999999997,172.69999999999996,0,1
1118,1,2016-09-22 02:20:00,0,8,0,3,2,3,0,0,0,0,7,1,0,0,8,1013.9,1018.9,281,1.5,20.7,91,0.0,59.75,89.88125,101.41,91.38111111111107,169.68499999999997,172.69999999999996,0,1
1119,1,2016-09-22 02:20:00,1,8,0,3,2,2,0,1,0,0,7,1,2,6,0,1013.9,1018.9,281,1.5,20.7,91,0.0,59.75,89.88125,101.41,91.38111111111107,169.68499999999997,172.69999999999996,0,1
1120,2,2016-09-22 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.9,1018.9,281,1.5,20.7,91,0.0,53.197894736842116,89.1942857142857,95.22,85.95666666666668,152.86,173.24500000000003,0,1
1121,3,2016-09-22 02:40:00,0,12,0,11,1,0,0,0,0,0,12,0,0,0,12,1013.9,1018.9,281,1.5,20.7,91,0.0,53.197894736842116,89.1942857142857,95.22,85.95666666666668,152.86,173.24500000000003,0,1
1122,3,2016-09-22 02:40:00,1,6,0,3,0,1,0,2,0,0,5,1,2,4,0,1013.9,1018.9,281,1.5,20.7,91,0.0,53.197894736842116,89.1942857142857,95.22,85.95666666666668,152.86,173.24500000000003,0,1
1123,1,2016-09-22 02:40:00,0,10,0,3,4,2,0,1,0,0,9,1,0,0,10,1013.9,1018.9,281,1.5,20.7,91,0.0,53.197894736842116,89.1942857142857,95.22,85.95666666666668,152.86,173.24500000000003,0,1
1124,1,2016-09-22 02:40:00,1,4,0,3,1,0,0,0,0,0,4,0,1,3,0,1013.9,1018.9,281,1.5,20.7,91,0.0,53.197894736842116,89.1942857142857,95.22,85.95666666666668,152.86,173.24500000000003,0,1
1125,2,2016-09-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.0,1018.0,187,2.5,26.4,62,0.0,50.375789473684215,125.5,125.24666666666668,103.14666666666666,127.675,189.85,0,1
1126,3,2016-09-22 03:00:00,0,16,0,11,4,1,0,0,0,0,14,2,0,0,16,1013.0,1018.0,187,2.5,26.4,62,0.0,50.375789473684215,125.5,125.24666666666668,103.14666666666666,127.675,189.85,0,1
1127,3,2016-09-22 03:00:00,1,5,0,5,0,0,0,0,0,0,5,0,4,1,0,1013.0,1018.0,187,2.5,26.4,62,0.0,50.375789473684215,125.5,125.24666666666668,103.14666666666666,127.675,189.85,0,1
1128,1,2016-09-22 03:00:00,0,7,0,4,1,1,0,1,0,0,6,1,0,0,7,1013.0,1018.0,187,2.5,26.4,62,0.0,50.375789473684215,125.5,125.24666666666668,103.14666666666666,127.675,189.85,0,1
1129,1,2016-09-22 03:00:00,1,9,0,4,5,0,0,0,0,0,9,0,1,8,0,1013.0,1018.0,187,2.5,26.4,62,0.0,50.375789473684215,125.5,125.24666666666668,103.14666666666666,127.675,189.85,0,1
1130,2,2016-09-22 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.0,1018.0,187,2.5,26.4,62,0.0,35.83,84.52454545454545,92.37857142857143,88.5,139.9775,267.5325,0,1
