"tollgate_id","time_window","direction","volume","volume_model0","volume_model1","volume_model2","volume_model3","volume_model4","volume_model5","volume_model6","volume_model7","volume_etc0","volume_etc1","volume_type0","volume_type1","volume_type2"
"3","2016-09-22 11:40:00","1","62","0","57","2","2","0","1","0","0","52","10","48","14","0"
"1","2016-09-22 11:40:00","0","49","0","41","8","0","0","0","0","0","43","6","0","0","49"
"1","2016-09-22 11:40:00","1","84","0","63","8","5","3","5","0","0","69","15","63","21","0"
"2","2016-09-22 11:40:00","0","45","0","32","13","0","0","0","0","0","37","8","0","0","45"
"3","2016-09-22 12:00:00","0","75","0","58","14","0","2","0","0","1","49","26","0","0","75"
"3","2016-09-22 12:00:00","1","88","0","82","3","2","0","1","0","0","66","22","74","14","0"
"1","2016-09-22 12:00:00","0","34","0","31","3","0","0","0","0","0","23","11","0","0","34"
"1","2016-09-22 12:00:00","1","105","0","86","14","4","0","0","0","1","92","13","73","32","0"
"2","2016-09-22 12:00:00","0","63","0","45","17","0","1","0","0","0","55","8","0","0","63"
"3","2016-09-22 12:20:00","0","91","0","67","23","0","1","0","0","0","60","31","0","0","91"
"3","2016-09-22 12:20:00","1","107","0","99","5","2","0","1","0","0","73","34","98","9","0"
"1","2016-09-22 12:20:00","0","43","0","36","3","2","2","0","0","0","28","15","0","0","43"
"1","2016-09-22 12:20:00","1","91","0","78","7","2","3","1","0","0","68","23","70","21","0"
"2","2016-09-22 12:20:00","0","61","0","48","13","0","0","0","0","0","49","12","0","0","61"
"3","2016-09-22 12:40:00","0","101","0","76","23","0","2","0","0","0","76","25","0","0","101"
"3","2016-09-22 12:40:00","1","92","0","81","5","4","0","2","0","0","72","20","80","12","0"
"1","2016-09-22 12:40:00","0","41","0","36","4","0","1","0","0","0","30","11","0","0","41"
"1","2016-09-22 12:40:00","1","98","0","82","7","6","2","1","0","0","74","24","72","26","0"
"2","2016-09-22 12:40:00","0","59","0","46","13","0","0","0","0","0","47","12","0","0","59"
"3","2016-09-22 13:00:00","0","106","0","78","26","0","2","0","0","0","92","14","0","0","106"
"3","2016-09-22 13:00:00","1","78","0","75","1","2","0","0","0","0","59","19","69","9","0"
"1","2016-09-22 13:00:00","0","46","0","41","3","2","0","0","0","0","36","10","0","0","46"
"1","2016-09-22 13:00:00","1","96","0","84","9","1","0","2","0","0","82","14","71","25","0"
"2","2016-09-22 13:00:00","0","59","0","48","9","2","0","0","0","0","36","23","0","0","59"
"3","2016-09-22 13:20:00","0","98","0","72","18","3","5","0","0","0","69","29","0","0","98"
"3","2016-09-22 13:20:00","1","98","0","88","6","3","1","0","0","0","82","16","80","18","0"
"1","2016-09-22 13:20:00","0","64","0","55","5","0","4","0","0","0","47","17","0","0","64"
"1","2016-09-22 13:20:00","1","103","0","84","11","2","4","1","0","1","73","30","72","31","0"
"2","2016-09-22 13:20:00","0","76","0","64","8","2","1","0","0","1","56","20","0","0","76"
"3","2016-09-22 13:40:00","0","102","1","78","22","0","1","0","0","0","90","12","0","0","102"
"3","2016-09-22 13:40:00","1","115","0","107","6","0","1","1","0","0","89","26","97","18","0"
"1","2016-09-22 13:40:00","0","41","0","38","2","0","1","0","0","0","30","11","0","0","41"
"1","2016-09-22 13:40:00","1","120","0","107","9","2","1","0","0","1","91","29","88","32","0"
"2","2016-09-22 13:40:00","0","75","0","62","12","1","0","0","0","0","51","24","0","0","75"
"3","2016-09-22 14:00:00","0","133","0","107","22","2","2","0","0","0","96","37","0","0","133"
"3","2016-09-22 14:00:00","1","83","0","72","7","2","0","2","0","0","62","21","67","16","0"
"1","2016-09-22 14:00:00","0","58","0","52","4","2","0","0","0","0","36","22","0","0","58"
"1","2016-09-22 14:00:00","1","73","0","62","6","3","1","1","0","0","59","14","54","19","0"
"2","2016-09-22 14:00:00","0","61","0","55","6","0","0","0","0","0","49","12","0","0","61"
"3","2016-09-22 14:20:00","0","104","0","81","19","0","4","0","0","0","78","26","0","0","104"
"3","2016-09-22 14:20:00","1","78","0","71","4","2","0","1","0","0","56","22","69","9","0"
"1","2016-09-22 14:20:00","0","41","0","38","3","0","0","0","0","0","32","9","0","0","41"
"1","2016-09-22 14:20:00","1","90","0","74","12","0","1","3","0","0","72","18","63","27","0"
"2","2016-09-22 14:20:00","0","68","0","56","11","1","0","0","0","0","54","14","0","0","68"
"3","2016-09-22 14:40:00","0","98","0","81","17","0","0","0","0","0","77","21","0","0","98"
"3","2016-09-22 14:40:00","1","105","0","95","3","1","0","6","0","0","80","25","87","18","0"
"1","2016-09-22 14:40:00","0","33","0","27","6","0","0","0","0","0","22","11","0","0","33"
"1","2016-09-22 14:40:00","1","90","0","79","8","0","1","2","0","0","70","20","64","26","0"
"2","2016-09-22 14:40:00","0","83","0","75","8","0","0","0","0","0","67","16","0","0","83"
"3","2016-09-22 15:00:00","0","100","0","81","18","0","1","0","0","0","77","23","0","0","100"
"3","2016-09-22 15:00:00","1","94","0","85","5","2","1","1","0","0","73","21","85","9","0"
"1","2016-09-22 15:00:00","0","61","0","53","8","0","0","0","0","0","43","18","0","0","61"
"1","2016-09-22 15:00:00","1","90","0","80","7","2","1","0","0","0","68","22","76","14","0"
"2","2016-09-22 15:00:00","0","62","0","54","7","0","1","0","0","0","49","13","0","0","62"
"3","2016-09-22 15:20:00","0","121","0","92","26","1","2","0","0","0","99","22","0","0","121"
"3","2016-09-22 15:20:00","1","101","0","94","5","2","0","0","0","0","74","27","90","11","0"
"1","2016-09-22 15:20:00","0","48","0","45","1","2","0","0","0","0","33","15","0","0","48"
"1","2016-09-22 15:20:00","1","115","0","103","7","2","2","1","0","0","88","27","94","21","0"
"2","2016-09-22 15:20:00","0","73","0","65","8","0","0","0","0","0","58","15","0","0","73"
"3","2016-09-22 15:40:00","0","120","0","95","22","1","2","0","0","0","89","31","0","0","120"
"3","2016-09-22 15:40:00","1","76","0","70","2","1","1","2","0","0","56","20","62","14","0"
"1","2016-09-22 15:40:00","0","57","0","52","4","1","0","0","0","0","43","14","0","0","57"
"1","2016-09-22 15:40:00","1","89","0","79","6","1","2","1","0","0","71","18","65","24","0"
"2","2016-09-22 15:40:00","0","71","0","62","8","0","1","0","0","0","58","13","0","0","71"
"3","2016-09-22 16:00:00","0","106","0","80","25","0","1","0","0","0","89","17","0","0","106"
"3","2016-09-22 16:00:00","1","89","0","82","2","1","0","4","0","0","60","29","82","7","0"
"1","2016-09-22 16:00:00","0","58","0","56","2","0","0","0","0","0","45","13","0","0","58"
"1","2016-09-22 16:00:00","1","102","0","94","5","2","1","0","0","0","77","25","87","15","0"
"2","2016-09-22 16:00:00","0","51","0","43","8","0","0","0","0","0","43","8","0","0","51"
"3","2016-09-22 16:20:00","0","132","0","107","24","0","1","0","0","0","103","29","0","0","132"
"3","2016-09-22 16:20:00","1","87","0","75","9","2","1","0","0","0","65","22","79","8","0"
"1","2016-09-22 16:20:00","0","52","0","50","1","0","1","0","0","0","39","13","0","0","52"
"1","2016-09-22 16:20:00","1","104","0","92","6","2","3","1","0","0","77","27","81","23","0"
"2","2016-09-22 16:20:00","0","93","0","81","11","0","1","0","0","0","72","21","0","0","93"
"3","2016-09-22 16:40:00","0","146","0","121","24","1","0","0","0","0","111","35","0","0","146"
"3","2016-09-22 16:40:00","1","86","0","79","4","1","0","1","0","1","57","29","74","12","0"
"1","2016-09-22 16:40:00","0","42","0","40","2","0","0","0","0","0","29","13","0","0","42"
"1","2016-09-22 16:40:00","1","113","0","97","8","3","1","3","0","1","87","26","88","25","0"
"2","2016-09-22 16:40:00","0","96","0","89","7","0","0","0","0","0","77","19","0","0","96"
"3","2016-09-22 17:00:00","0","131","0","111","19","0","1","0","0","0","92","39","0","0","131"
"3","2016-09-22 17:00:00","1","78","0","71","5","2","0","0","0","0","54","24","71","7","0"
"1","2016-09-22 17:00:00","0","29","0","27","2","0","0","0","0","0","22","7","0","0","29"
"1","2016-09-22 17:00:00","1","114","0","105","3","5","1","0","0","0","78","36","100","14","0"
"2","2016-09-22 17:00:00","0","71","0","66","5","0","0","0","0","0","52","19","0","0","71"
"3","2016-09-22 17:20:00","0","122","0","105","16","0","1","0","0","0","89","33","0","0","122"
"3","2016-09-22 17:20:00","1","86","0","75","4","2","0","5","0","0","62","24","72","14","0"
"1","2016-09-22 17:20:00","0","36","0","35","1","0","0","0","0","0","27","9","0","0","36"
"1","2016-09-22 17:20:00","1","102","0","85","6","4","6","1","0","0","68","34","80","22","0"
"2","2016-09-22 17:20:00","0","76","0","65","9","1","1","0","0","0","51","25","0","0","76"
"3","2016-09-22 17:40:00","0","117","0","93","23","0","1","0","0","0","97","20","0","0","117"
"3","2016-09-22 17:40:00","1","78","0","67","4","2","1","4","0","0","54","24","68","10","0"
"1","2016-09-22 17:40:00","0","33","0","29","4","0","0","0","0","0","26","7","0","0","33"
"1","2016-09-22 17:40:00","1","113","0","101","6","2","2","2","0","0","81","32","95","18","0"
"2","2016-09-22 17:40:00","0","70","0","66","4","0","0","0","0","0","54","16","0","0","70"
"3","2016-09-22 18:00:00","0","83","0","65","16","1","1","0","0","0","60","23","0","0","83"
"3","2016-09-22 18:00:00","1","54","0","46","3","0","2","3","0","0","38","16","47","7","0"
"1","2016-09-22 18:00:00","0","26","0","26","0","0","0","0","0","0","17","9","0","0","26"
"1","2016-09-22 18:00:00","1","81","0","76","3","2","0","0","0","0","63","18","70","11","0"
"2","2016-09-22 18:00:00","0","83","0","77","5","0","1","0","0","0","62","21","0","0","83"
"3","2016-09-22 18:20:00","0","86","0","67","16","0","3","0","0","0","71","15","0","0","86"
"3","2016-09-22 18:20:00","1","53","0","50","1","1","0","1","0","0","34","19","48","5","0"
"1","2016-09-22 18:20:00","0","21","0","20","1","0","0","0","0","0","16","5","0","0","21"
"1","2016-09-22 18:20:00","1","83","0","81","0","2","0","0","0","0","58","25","74","9","0"
"2","2016-09-22 18:20:00","0","63","0","57","6","0","0","0","0","0","45","18","0","0","63"
"3","2016-09-22 18:40:00","0","65","0","51","14","0","0","0","0","0","51","14","0","0","65"
"3","2016-09-22 18:40:00","1","99","0","96","2","0","1","0","0","0","72","27","92","7","0"
"1","2016-09-22 18:40:00","0","24","0","21","3","0","0","0","0","0","16","8","0","0","24"
"1","2016-09-22 18:40:00","1","88","0","77","5","4","1","1","0","0","62","26","69","19","0"
"2","2016-09-22 18:40:00","0","53","0","46","6","0","1","0","0","0","38","15","0","0","53"
"3","2016-09-22 19:00:00","0","47","0","37","9","0","1","0","0","0","38","9","0","0","47"
"3","2016-09-22 19:00:00","1","57","0","49","3","1","0","4","0","0","44","13","47","10","0"
"1","2016-09-22 19:00:00","0","30","0","25","5","0","0","0","0","0","23","7","0","0","30"
"1","2016-09-22 19:00:00","1","41","0","39","0","2","0","0","0","0","34","7","37","4","0"
"2","2016-09-22 19:00:00","0","39","0","35","4","0","0","0","0","0","31","8","0","0","39"
"3","2016-09-22 19:20:00","0","52","0","34","18","0","0","0","0","0","48","4","0","0","52"
"3","2016-09-22 19:20:00","1","72","0","65","4","2","0","1","0","0","50","22","68","4","0"
"1","2016-09-22 19:20:00","0","18","0","17","1","0","0","0","0","0","15","3","0","0","18"
"1","2016-09-22 19:20:00","1","47","0","42","2","3","0","0","0","0","39","8","38","9","0"
"2","2016-09-22 19:20:00","0","31","0","27","3","0","1","0","0","0","21","10","0","0","31"
"3","2016-09-22 19:40:00","0","39","0","29","10","0","0","0","0","0","30","9","0","0","39"
"3","2016-09-22 19:40:00","1","44","0","39","2","1","0","2","0","0","29","15","38","6","0"
"1","2016-09-22 19:40:00","0","33","0","32","1","0","0","0","0","0","25","8","0","0","33"
"1","2016-09-22 19:40:00","1","43","0","37","2","1","0","1","0","2","37","6","29","14","0"
"2","2016-09-22 19:40:00","0","29","0","23","6","0","0","0","0","0","20","9","0","0","29"
"3","2016-09-22 20:00:00","0","50","0","33","17","0","0","0","0","0","44","6","0","0","50"
"3","2016-09-22 20:00:00","1","44","0","39","3","0","1","1","0","0","33","11","36","8","0"
"1","2016-09-22 20:00:00","0","24","0","24","0","0","0","0","0","0","18","6","0","0","24"
"1","2016-09-22 20:00:00","1","34","0","29","4","0","0","1","0","0","26","8","25","9","0"
"2","2016-09-22 20:00:00","0","30","0","27","3","0","0","0","0","0","18","12","0","0","30"
"3","2016-09-22 20:20:00","0","42","0","35","5","1","1","0","0","0","30","12","0","0","42"
"3","2016-09-22 20:20:00","1","39","0","35","2","0","0","2","0","0","32","7","32","7","0"
"1","2016-09-22 20:20:00","0","18","0","18","0","0","0","0","0","0","17","1","0","0","18"
"1","2016-09-22 20:20:00","1","22","0","19","1","0","0","1","0","1","19","3","18","4","0"
"2","2016-09-22 20:20:00","0","45","0","35","10","0","0","0","0","0","33","12","0","0","45"
"3","2016-09-22 20:40:00","0","37","0","28","7","1","1","0","0","0","27","10","0","0","37"
"3","2016-09-22 20:40:00","1","38","0","36","0","1","0","1","0","0","27","11","35","3","0"
"1","2016-09-22 20:40:00","0","18","0","17","1","0","0","0","0","0","12","6","0","0","18"
"1","2016-09-22 20:40:00","1","29","0","23","2","1","0","3","0","0","20","9","21","8","0"
"2","2016-09-22 20:40:00","0","30","0","25","4","0","0","0","0","1","21","9","0","0","30"
"3","2016-09-22 21:00:00","0","41","0","28","13","0","0","0","0","0","28","13","0","0","41"
"3","2016-09-22 21:00:00","1","32","0","28","1","1","0","2","0","0","24","8","28","4","0"
"1","2016-09-22 21:00:00","0","17","0","15","2","0","0","0","0","0","11","6","0","0","17"
"1","2016-09-22 21:00:00","1","29","0","24","3","2","0","0","0","0","19","10","22","7","0"
"2","2016-09-22 21:00:00","0","18","0","18","0","0","0","0","0","0","14","4","0","0","18"
"3","2016-09-22 21:20:00","0","27","0","14","13","0","0","0","0","0","24","3","0","0","27"
"3","2016-09-22 21:20:00","1","43","0","37","3","1","0","2","0","0","32","11","36","7","0"
"1","2016-09-22 21:20:00","0","18","0","17","1","0","0","0","0","0","14","4","0","0","18"
"1","2016-09-22 21:20:00","1","20","0","16","2","0","0","2","0","0","18","2","16","4","0"
"2","2016-09-22 21:20:00","0","28","0","20","8","0","0","0","0","0","20","8","0","0","28"
"3","2016-09-22 21:40:00","0","32","0","22","10","0","0","0","0","0","29","3","0","0","32"
"3","2016-09-22 21:40:00","1","36","0","30","3","0","1","1","0","1","27","9","30","6","0"
"1","2016-09-22 21:40:00","0","20","0","18","2","0","0","0","0","0","13","7","0","0","20"
"1","2016-09-22 21:40:00","1","24","0","18","5","1","0","0","0","0","20","4","14","10","0"
"2","2016-09-22 21:40:00","0","16","0","14","2","0","0","0","0","0","13","3","0","0","16"
"3","2016-09-22 22:00:00","0","27","0","23","4","0","0","0","0","0","22","5","0","0","27"
"3","2016-09-22 22:00:00","1","27","0","22","3","0","0","2","0","0","23","4","22","5","0"
"1","2016-09-22 22:00:00","0","9","0","7","2","0","0","0","0","0","6","3","0","0","9"
"1","2016-09-22 22:00:00","1","15","0","6","5","0","1","2","0","1","12","3","7","8","0"
"2","2016-09-22 22:00:00","0","20","0","16","4","0","0","0","0","0","17","3","0","0","20"
"3","2016-09-22 22:20:00","0","23","0","15","8","0","0","0","0","0","22","1","0","0","23"
"3","2016-09-22 22:20:00","1","15","0","14","0","0","0","1","0","0","11","4","14","1","0"
"1","2016-09-22 22:20:00","0","7","0","7","0","0","0","0","0","0","7","0","0","0","7"
"1","2016-09-22 22:20:00","1","26","0","22","2","1","0","1","0","0","22","4","20","6","0"
"2","2016-09-22 22:20:00","0","13","0","10","3","0","0","0","0","0","9","4","0","0","13"
"3","2016-09-22 22:40:00","0","17","0","10","7","0","0","0","0","0","17","0","0","0","17"
"3","2016-09-22 22:40:00","1","22","0","20","2","0","0","0","0","0","14","8","20","2","0"
"1","2016-09-22 22:40:00","0","7","0","7","0","0","0","0","0","0","7","0","0","0","7"
"1","2016-09-22 22:40:00","1","23","0","21","1","0","0","1","0","0","19","4","20","3","0"
"2","2016-09-22 22:40:00","0","18","0","14","4","0","0","0","0","0","14","4","0","0","18"
"3","2016-09-22 23:00:00","0","13","0","10","3","0","0","0","0","0","11","2","0","0","13"
"3","2016-09-22 23:00:00","1","13","0","12","0","0","0","1","0","0","11","2","11","2","0"
"1","2016-09-22 23:00:00","0","2","0","2","0","0","0","0","0","0","2","0","0","0","2"
"1","2016-09-22 23:00:00","1","18","0","11","6","0","0","1","0","0","15","3","9","9","0"
"2","2016-09-22 23:00:00","0","12","0","8","4","0","0","0","0","0","8","4","0","0","12"
"3","2016-09-22 23:20:00","0","7","0","5","2","0","0","0","0","0","6","1","0","0","7"
"3","2016-09-22 23:20:00","1","12","0","12","0","0","0","0","0","0","11","1","12","0","0"
"1","2016-09-22 23:20:00","0","6","0","6","0","0","0","0","0","0","3","3","0","0","6"
"1","2016-09-22 23:20:00","1","13","0","11","1","1","0","0","0","0","10","3","10","3","0"
"2","2016-09-22 23:20:00","0","11","0","7","4","0","0","0","0","0","10","1","0","0","11"
"3","2016-09-22 23:40:00","0","12","0","7","5","0","0","0","0","0","11","1","0","0","12"
"3","2016-09-22 23:40:00","1","10","0","9","0","0","0","1","0","0","8","2","9","1","0"
"1","2016-09-22 23:40:00","0","5","0","2","2","0","1","0","0","0","4","1","0","0","5"
"1","2016-09-22 23:40:00","1","13","0","7","1","1","0","3","0","1","11","2","5","8","0"
"2","2016-09-22 23:40:00","0","7","0","6","1","0","0","0","0","0","7","0","0","0","7"
"3","2016-09-23 00:00:00","0","17","0","15","0","0","0","1","0","1","14","3","0","0","17"
"3","2016-09-23 00:00:00","1","141","0","121","7","6","0","7","0","0","107","34","114","27","0"
"1","2016-09-23 00:00:00","0","10","0","5","1","0","1","3","0","0","8","2","0","0","10"
"1","2016-09-23 00:00:00","1","101","0","80","7","3","8","2","1","0","73","28","78","23","0"
"2","2016-09-23 00:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-09-23 00:20:00","0","12","0","11","1","0","0","0","0","0","12","0","0","0","12"
"3","2016-09-23 00:20:00","1","93","0","79","6","5","1","2","0","0","61","32","82","11","0"
"1","2016-09-23 00:20:00","0","11","0","9","1","0","0","1","0","0","11","0","0","0","11"
"1","2016-09-23 00:20:00","1","82","0","64","6","3","6","2","0","1","59","23","59","23","0"
"2","2016-09-23 00:20:00","0","4","0","4","0","0","0","0","0","0","0","4","0","0","4"
"3","2016-09-23 00:40:00","0","15","0","11","1","0","0","3","0","0","15","0","0","0","15"
"3","2016-09-23 00:40:00","1","79","0","65","4","4","3","2","0","1","51","28","71","8","0"
"1","2016-09-23 00:40:00","0","8","0","5","2","1","0","0","0","0","7","1","0","0","8"
"1","2016-09-23 00:40:00","1","46","0","32","3","4","3","2","0","2","36","10","36","10","0"
"2","2016-09-23 00:40:00","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1"
"3","2016-09-23 01:00:00","0","16","0","14","0","0","0","2","0","0","16","0","0","0","16"
"3","2016-09-23 01:00:00","1","6","0","5","1","0","0","0","0","0","6","0","4","2","0"
"1","2016-09-23 01:00:00","0","9","0","5","3","1","0","0","0","0","8","1","0","0","9"
"1","2016-09-23 01:00:00","1","6","0","2","3","0","0","1","0","0","6","0","2","4","0"
