"time","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation"
"2016-09-29 20:40:00","1006.4","1011.4","354","1.8","19.6","97","0.2"
"2016-09-24 15:00:00","1008","1012.9","73","1.5","23.7","82","0"
"2016-10-08 12:20:00","1013.9","1019","41","4.6","20.2","66","0"
"2016-10-02 03:20:00","1007","1011.9","220","2.9","30.1","64","0"
"2016-10-14 20:40:00","1015.4","1020.5","202","1.1","18.4","89","0"
"2016-09-21 20:00:00","1013.1","1018.1","341","1.7","20.2","94","0"
"2016-09-20 07:20:00","1012.2","1017.2","7","4.6","26.9","43","0"
"2016-10-12 08:20:00","1016.4","1021.5","100","3.1","22.1","59","0"
"2016-10-04 16:00:00","1006.8","1011.8","310","1.5","22.6","80","0"
"2016-09-21 20:20:00","1013.1","1018.1","341","1.7","20.2","94","0"
"2016-10-07 03:20:00","1010.9","1015.9","331","1.8","20.2","92","0.3"
"2016-10-12 23:20:00","1015.8","1020.9","14","2.3","19.3","79","0"
"2016-10-14 17:40:00","1015.9","1021","354","1.8","18.2","87","0"
"2016-09-21 16:00:00","1014.1","1019.1","310","1","20.8","93","0"
"2016-10-17 19:20:00","1014","1019","341","1.5","19.1","92","0"
"2016-10-11 08:20:00","1012.8","1017.8","64","3","23.8","50","0"
"2016-09-29 00:40:00","1007.8","1012.8","345","2.3","21.5","97","3.1"
"2016-10-07 19:20:00","1008.1","1013.1","342","4.1","20.4","97","2"
"2016-10-10 19:00:00","1015.5","1020.5","254","1.9","17.3","74","0"
"2016-09-21 06:20:00","1013.1","1018.1","328","3","26.2","56","0"
"2016-10-08 00:40:00","1010.6","1015.6","2","4.2","19.4","94","1"
"2016-09-20 05:20:00","1013.5","1018.5","354","2.6","23.9","58","0"
"2016-09-20 21:40:00","1014.1","1019.1","330","1","18.6","80","0"
"2016-10-17 02:20:00","1015.6","1020.6","35","2.1","20.1","80","0"
"2016-10-12 16:20:00","1017","1022.1","326","1.6","19.3","78","0"
"2016-10-11 05:40:00","1014.7","1019.7","45","3.5","21.2","66","0"
"2016-10-15 07:00:00","1013.7","1018.8","334","1.5","20.3","96","0.1"
"2016-10-16 17:40:00","1014.7","1019.7","7","2.1","21.9","80","0"
"2016-10-10 19:20:00","1015.5","1020.5","254","1.9","17.3","74","0"
"2016-09-20 04:00:00","1013.5","1018.5","354","2.6","23.9","58","0"
"2016-10-13 21:40:00","1015.9","1021","352","2.5","18","89","0.3"
"2016-10-09 07:20:00","1014","1019.1","54","3.5","21.7","49","0"
"2016-09-29 21:40:00","1006.8","1011.8","338","2","21","91","0.1"
"2016-10-16 14:00:00","1013.8","1018.8","353","4.3","22.7","77","0"
"2016-10-03 10:40:00","1006.2","1011.2","44","3.6","24.2","79","0"
"2016-10-05 10:40:00","1009.4","1014.4","52","2.8","26.5","64","0"
"2016-09-29 08:00:00","1006.4","1011.4","355","6.9","21","95","0.1"
"2016-10-11 15:20:00","1015.9","1020.9","45","2.8","20.3","66","0"
"2016-10-07 10:20:00","1008.7","1013.7","310","1.5","20.4","97","0"
"2016-10-06 15:40:00","1014.2","1019.2","87","1.8","21.5","76","0"
"2016-10-17 01:00:00","1015.6","1020.6","35","2.1","20.1","80","0"
"2016-09-29 06:00:00","1006.4","1011.4","355","6.9","21","95","0.1"
"2016-10-12 20:40:00","1016.1","1021.1","327","1.9","18.9","83","0"
"2016-09-28 20:20:00","1005.6","1010.5","38","5.5","22","94","1.2"
"2016-09-28 22:40:00","1005.5","1010.5","29","4.1","21.5","95","0.5"
"2016-09-24 00:20:00","1009.8","1014.8","301","1","22.7","87","0"
"2016-10-11 23:00:00","1016.7","1021.7","4","1.9","19.2","74","0"
"2016-09-22 09:00:00","1010.6","1015.6","91","2.6","26.8","57","0"
"2016-10-05 17:20:00","1012.3","1017.3","8","3.3","24.7","76","0"
"2016-10-03 04:40:00","1007.9","1012.9","10","1.9","23.6","79","0"
"2016-10-13 08:40:00","1015.2","1020.2","48","2.3","21.6","63","0"
"2016-09-27 03:00:00","1006.3","1011.2","72","3","28.5","77","0"
"2016-10-12 11:20:00","1016.5","1021.6","39","3.7","21.2","57","0"
"2016-09-24 10:20:00","1006.3","1011.2","78","5.2","27.8","64","0"
"2016-10-03 19:20:00","1007.7","1012.7","347","1.3","20.8","80","0"
"2016-10-04 04:00:00","1007.4","1012.4","344","2","23.1","74","0"
"2016-10-15 16:20:00","1013.9","1019","280","0","19.8","97","0"
"2016-09-20 08:40:00","1012.2","1017.2","7","4.6","26.9","43","0"
"2016-10-11 21:20:00","1016.7","1021.7","4","1.9","19.2","74","0"
"2016-09-22 13:20:00","1011.7","1016.7","91","3.6","24.4","72","0"
"2016-09-25 18:00:00","1007.2","1012.1","11","0.9","22.8","87","0"
"2016-10-14 00:00:00","1017.4","1022.5","46","3","18.4","88","0"
"2016-10-10 11:20:00","1013.7","1018.8","127","3.7","21.2","62","0"
"2016-10-08 16:40:00","1014.9","1020","15","5.5","18.6","60","0"
"2016-10-12 11:00:00","1016.5","1021.6","39","3.7","21.2","57","0"
"2016-10-15 16:00:00","1013.9","1019","280","0","19.8","97","0"
"2016-09-27 14:40:00","1006.1","1011","40","3.4","27.4","85","0"
"2016-10-17 13:00:00","1014.3","1019.4","17","0.7","19.6","87","0"
"2016-09-27 03:20:00","1006.3","1011.2","72","3","28.5","77","0"
"2016-10-05 10:00:00","1009.4","1014.4","52","2.8","26.5","64","0"
"2016-09-29 23:00:00","1006.8","1011.8","338","2","21","91","0.1"
"2016-10-02 23:20:00","1005.6","1010.5","11","2.7","22.6","90","0"
"2016-10-02 23:00:00","1005.6","1010.5","11","2.7","22.6","90","0"
"2016-09-26 15:40:00","1007.1","1012","315","0.8","25.4","86","0"
"2016-09-30 06:40:00","1005.5","1010.5","164","1","24.7","80","0"
"2016-10-03 17:40:00","1008.2","1013.2","62","3.1","23.1","76","0"
"2016-10-10 00:40:00","1015.2","1020.3","102","3.7","18.8","73","0"
"2016-09-30 09:00:00","1006.2","1011.2","16","3.5","24.1","81","0"
"2016-09-29 11:00:00","1006.4","1011.4","356","4","20.6","96","1.4"
"2016-10-11 12:20:00","1015.1","1020.2","105","3.5","21.6","70","0"
"2016-10-02 06:40:00","1004.4","1009.3","208","2.3","32.8","52","0"
"2016-09-26 22:40:00","1005.7","1010.6","87","1.5","24.9","90","0"
"2016-09-27 19:00:00","1004.2","1009.1","56","1.7","26.2","95","1.2"
"2016-09-24 06:20:00","1006.6","1011.5","54","3.8","29.6","55","0"
"2016-09-22 01:00:00","1013.9","1018.9","281","1.5","20.7","91","0"
"2016-09-25 19:40:00","1007.2","1012.1","11","0.9","22.8","87","0"
"2016-10-04 22:40:00","1007.9","1012.9","250","1.4","19.9","90","0"
"2016-10-13 02:20:00","1017","1022.1","74","2","19.8","78","0"
"2016-09-23 00:00:00","1011.8","1016.8","335","0.7","22.7","84","0"
"2016-10-13 07:40:00","1015.2","1020.2","48","2.3","21.6","63","0"
"2016-09-23 11:40:00","1008.2","1013.2","96","4.5","27.2","61","0"
"2016-09-20 06:20:00","1012.2","1017.2","7","4.6","26.9","43","0"
"2016-10-02 02:00:00","1007.8","1012.7","227","2.1","25.6","89","0"
"2016-10-01 14:20:00","1009","1014","326","0.9","25.1","90","0"
"2016-10-03 01:20:00","1007.4","1012.3","13","2.6","22.4","85","0"
"2016-09-30 15:00:00","1008.9","1013.9","334","1.4","21.7","89","0"
"2016-09-23 18:00:00","1008.8","1013.7","317","1.8","21.4","88","0"
"2016-09-25 02:40:00","1008.7","1013.7","195","1.1","23.4","87","0"
"2016-10-06 19:00:00","1012.8","1017.8","4","1.5","20.9","80","0"
"2016-10-09 17:20:00","1016.3","1021.4","57","4.4","17.1","60","0"
"2016-09-27 09:40:00","1004.6","1009.5","104","4.2","28.7","72","0"
"2016-10-07 14:40:00","1008.9","1013.9","319","1.8","20.7","98","0.6"
"2016-10-17 00:20:00","1015.6","1020.6","35","2.1","20.1","80","0"
"2016-09-29 12:40:00","1007.6","1012.6","10","3.1","20.3","97","1.5"
"2016-10-12 19:20:00","1016.1","1021.1","327","1.9","18.9","83","0"
"2016-09-28 21:40:00","1005.5","1010.5","29","4.1","21.5","95","0.5"
"2016-10-14 04:40:00","1017.8","1022.9","2","1.6","18.8","82","0"
"2016-10-15 10:00:00","1013.7","1018.8","333","2.2","20.3","96","0"
"2016-10-04 00:40:00","1008","1013","330","2.3","21.6","84","0"
"2016-10-13 23:20:00","1015.9","1021","352","2.5","18","89","0.3"
"2016-10-09 05:20:00","1016.1","1021.2","66","2.5","21.4","56","0"
"2016-10-14 15:00:00","1015.9","1021","354","1.8","18.2","87","0"
"2016-09-23 13:40:00","1009.5","1014.5","80","2.5","24.3","77","0"
"2016-10-11 06:40:00","1012.8","1017.8","64","3","23.8","50","0"
"2016-10-06 07:40:00","1013.4","1018.4","59","1.5","23.9","82","0.8"
"2016-10-10 20:40:00","1015.5","1020.5","254","1.9","17.3","74","0"
"2016-09-20 09:00:00","1012.6","1017.6","11","4.5","25.4","42","0"
"2016-10-10 21:20:00","1015.5","1020.6","176","2.5","17.2","74","0"
"2016-10-09 02:20:00","1016.4","1021.5","1","4","17.5","66","0"
"2016-09-23 23:00:00","1008.9","1013.9","319","1.7","20.7","93","0"
"2016-10-08 09:20:00","1011.1","1016.1","357","3.2","20.5","80","0"
"2016-09-21 07:00:00","1013.1","1018.1","328","3","26.2","56","0"
"2016-10-04 15:20:00","1006.8","1011.8","310","1.5","22.6","80","0"
"2016-10-01 19:00:00","1008.3","1013.2","334","0.8","23.5","95","0"
"2016-10-16 15:20:00","1014.7","1019.7","7","2.1","21.9","80","0"
"2016-10-07 11:00:00","1008.7","1013.7","310","1.5","20.4","97","0"
"2016-09-28 10:20:00","1004.2","1009.1","53","5.1","24.7","93","1.3"
"2016-10-10 02:20:00","1015.2","1020.3","102","3.7","18.8","73","0"
"2016-09-24 05:40:00","1009.2","1014.1","193","1.3","27.8","64","0"
"2016-10-17 12:00:00","1014.3","1019.4","17","0.7","19.6","87","0"
"2016-09-30 21:20:00","1008.6","1013.6","284","0.7","21","96","0"
"2016-09-27 20:40:00","1004.2","1009.1","56","1.7","26.2","95","1.2"
"2016-10-05 03:20:00","1010.2","1015.2","340","1.5","25.4","68","0"
"2016-10-07 17:20:00","1008.9","1013.9","353","2.5","20.9","98","2.5"
"2016-09-24 16:20:00","1008","1012.9","73","1.5","23.7","82","0"
"2016-10-15 07:40:00","1013.7","1018.8","334","1.5","20.3","96","0.1"
"2016-09-25 16:20:00","1007.9","1012.8","53","1.4","24.4","85","0"
"2016-10-04 04:20:00","1007.4","1012.4","344","2","23.1","74","0"
"2016-09-23 04:40:00","1010.9","1015.9","222","1.7","26.4","68","0"
"2016-10-04 18:40:00","1006.6","1011.6","335","2","20.3","90","0"
"2016-09-19 15:20:00","1011.1","1016.1","18","2.6","21.4","80","0"
"2016-10-11 08:00:00","1012.8","1017.8","64","3","23.8","50","0"
"2016-09-28 00:20:00","1004.7","1009.6","46","3.4","26.9","91","0"
"2016-10-14 10:40:00","1015.5","1020.6","349","2","18.2","81","0"
"2016-09-30 17:40:00","1008.9","1013.9","334","1.4","21.7","89","0"
"2016-09-23 12:40:00","1009.5","1014.5","80","2.5","24.3","77","0"
"2016-10-01 02:20:00","1009.4","1014.4","236","0.1","22.3","93","0"
"2016-10-17 23:00:00","1013.9","1018.9","322","2.5","19.3","90",""
"2016-09-24 13:00:00","1007.8","1012.8","60","2.5","24.4","78","0"
"2016-10-03 09:40:00","1006.2","1011.2","44","3.6","24.2","79","0"
"2016-10-11 22:00:00","1016.7","1021.7","4","1.9","19.2","74","0"
"2016-10-04 19:40:00","1006.6","1011.6","335","2","20.3","90","0"
"2016-10-05 18:40:00","1012","1016.9","84","2","24.2","86","0"
"2016-10-01 09:00:00","1007.5","1012.4","99","1.1","28.1","74","0"
"2016-09-27 07:00:00","1004.3","1009.2","96","3.6","31.1","63","0"
"2016-10-01 02:00:00","1009.4","1014.4","236","0.1","22.3","93","0"
"2016-09-28 18:00:00","1005.6","1010.5","38","5.5","22","94","1.2"
"2016-09-22 12:00:00","1011.7","1016.7","91","3.6","24.4","72","0"
"2016-09-28 23:40:00","1005.5","1010.5","29","4.1","21.5","95","0.5"
"2016-10-06 23:40:00","1012","1017","25","2.3","20.1","81","0"
"2016-09-21 23:40:00","1012.9","1017.9","320","1.6","19.5","96","0"
"2016-10-17 05:00:00","1015.6","1020.6","104","1.5","19.6","90","0.1"
"2016-10-16 13:20:00","1013.8","1018.8","353","4.3","22.7","77","0"
"2016-10-06 10:00:00","1014.2","1019.2","64","3.2","23","69","0"
"2016-09-22 03:00:00","1013","1018","187","2.5","26.4","62","0"
"2016-09-20 17:40:00","1014","1019","326","2.2","20.5","65","0"
"2016-09-19 10:40:00","1008.3","1013.3","351","5.3","23.8","72","0.1"
"2016-09-19 22:20:00","1012","1017","319","2.7","19.1","75","0"
"2016-10-04 09:00:00","1005.1","1010.1","327","1.5","23.9","75","0"
"2016-10-17 01:40:00","1015.6","1020.6","35","2.1","20.1","80","0"
"2016-09-20 02:00:00","1013.2","1018.2","341","3.5","21.1","68","0"
"2016-10-05 19:40:00","1012","1016.9","84","2","24.2","86","0"
"2016-09-23 08:20:00","1008.4","1013.3","90","2.5","29.5","53","0"
"2016-10-15 22:00:00","1012.8","1017.8","216","3.2","19.6","97","0"
"2016-10-14 07:40:00","1015.8","1020.9","359","1.9","18.5","84","0"
"2016-10-17 09:00:00","1013.7","1018.7","109","1.1","20.9","79","0"
"2016-10-16 11:40:00","1011.7","1016.7","10","4.1","24.9","74","0"
"2016-10-11 19:40:00","1015.7","1020.7","347","2.3","18.8","73","0"
"2016-10-13 11:00:00","1015.3","1020.3","46","2.3","21.3","61","0"
"2016-09-20 17:00:00","1014","1019","326","2.2","20.5","65","0"
"2016-10-06 02:40:00","1014.9","1019.9","56","4.1","23.1","81","0"
"2016-10-15 21:40:00","1012.8","1017.8","216","3.2","19.6","97","0"
"2016-10-16 22:40:00","1014.2","1019.2","35","3","20.4","81","0"
"2016-10-11 20:40:00","1015.7","1020.7","347","2.3","18.8","73","0"
"2016-10-09 10:40:00","1014.3","1019.4","28","5.6","20.4","55","0"
"2016-09-21 22:40:00","1012.9","1017.9","320","1.6","19.5","96","0"
"2016-09-20 23:20:00","1014.1","1019.1","330","1","18.6","80","0"
"2016-09-29 18:40:00","1006.4","1011.4","354","1.8","19.6","97","0.2"
"2016-09-28 15:40:00","1006.7","1011.6","51","3.4","22.6","95","1.8"
"2016-09-26 17:00:00","1007.1","1012","315","0.8","25.4","86","0"
"2016-10-01 08:40:00","1008.1","1013","222","1.4","27.3","75","0"
"2016-09-29 17:40:00","1007.9","1012.9","342","2.6","19.9","97","0.3"
"2016-09-27 05:00:00","1006.3","1011.2","72","3","28.5","77","0"
"2016-10-06 20:40:00","1012.8","1017.8","4","1.5","20.9","80","0"
"2016-09-30 07:20:00","1005.5","1010.5","164","1","24.7","80","0"
"2016-09-28 17:00:00","1006.7","1011.6","51","3.4","22.6","95","1.8"
"2016-10-04 01:20:00","1008","1013","330","2.3","21.6","84","0"
"2016-09-25 17:20:00","1007.9","1012.8","53","1.4","24.4","85","0"
"2016-09-20 23:40:00","1014.1","1019.1","330","1","18.6","80","0"
"2016-10-14 00:20:00","1017.4","1022.5","46","3","18.4","88","0"
"2016-09-20 04:20:00","1013.5","1018.5","354","2.6","23.9","58","0"
"2016-09-21 18:40:00","1013.1","1018.1","341","1.7","20.2","94","0"
"2016-09-23 14:40:00","1009.5","1014.5","80","2.5","24.3","77","0"
"2016-10-10 23:00:00","1015.5","1020.6","176","2.5","17.2","74","0"
"2016-10-08 20:20:00","1014.9","1020","340","2.4","16.4","73","0"
"2016-10-02 12:40:00","1005.9","1010.8","9","5.9","25.8","79","0"
"2016-09-19 13:40:00","1010.4","1015.4","302","2.3","20.8","92","1.1"
"2016-10-02 08:00:00","1004.4","1009.3","208","2.3","32.8","52","0"
"2016-09-24 20:00:00","1007.1","1012","325","1.4","21.9","91","0"
"2016-10-11 18:40:00","1015.7","1020.7","347","2.3","18.8","73","0"
"2016-10-15 08:00:00","1013.7","1018.8","334","1.5","20.3","96","0.1"
"2016-10-02 13:20:00","1005.9","1010.8","9","5.9","25.8","79","0"
"2016-09-22 04:20:00","1013","1018","187","2.5","26.4","62","0"
"2016-10-12 15:00:00","1017","1022.1","326","1.6","19.3","78","0"
"2016-10-08 11:40:00","1011.1","1016.1","357","3.2","20.5","80","0"
"2016-10-12 21:00:00","1015.8","1020.9","14","2.3","19.3","79","0"
"2016-09-29 00:00:00","1007.8","1012.8","345","2.3","21.5","97","3.1"
"2016-09-19 18:20:00","1011.1","1016.1","333","2.4","20.2","75","0"
"2016-10-09 18:20:00","1015.4","1020.5","4","1.3","15.4","67","0"
"2016-10-08 05:00:00","1011","1016","5","5.5","20.3","81","0"
"2016-10-15 08:40:00","1013.7","1018.8","334","1.5","20.3","96","0.1"
"2016-10-08 22:00:00","1015.2","1020.3","354","3.3","16.5","64","0"
"2016-10-04 11:20:00","1005.1","1010.1","327","1.5","23.9","75","0"
"2016-10-14 01:00:00","1017.4","1022.5","46","3","18.4","88","0"
"2016-09-21 11:00:00","1013.2","1018.2","348","1.5","24.9","67","0"
"2016-09-24 01:40:00","1009.8","1014.8","301","1","22.7","87","0"
"2016-10-09 20:40:00","1015.4","1020.5","4","1.3","15.4","67","0"
"2016-09-27 13:20:00","1006.1","1011","40","3.4","27.4","85","0"
"2016-09-20 16:00:00","1014","1019","326","2.2","20.5","65","0"
"2016-09-21 08:00:00","1013.1","1018.1","328","3","26.2","56","0"
"2016-09-30 03:00:00","1007.3","1012.3","323","2.3","22.4","86","0"
"2016-10-02 19:20:00","1005.5","1010.4","5","1","22.7","91","0"
"2016-09-22 02:00:00","1013.9","1018.9","281","1.5","20.7","91","0"
"2016-10-08 10:40:00","1011.1","1016.1","357","3.2","20.5","80","0"
"2016-10-12 15:20:00","1017","1022.1","326","1.6","19.3","78","0"
"2016-10-02 08:40:00","1004.4","1009.3","208","2.3","32.8","52","0"
"2016-09-25 17:40:00","1007.9","1012.8","53","1.4","24.4","85","0"
"2016-10-08 03:20:00","1011","1016","5","5.5","20.3","81","0"
"2016-09-24 06:40:00","1006.6","1011.5","54","3.8","29.6","55","0"
"2016-09-21 20:40:00","1013.1","1018.1","341","1.7","20.2","94","0"
"2016-09-20 18:00:00","1013.8","1018.8","327","1.4","19.4","74","0"
"2016-10-03 17:20:00","1008.2","1013.2","62","3.1","23.1","76","0"
"2016-10-04 21:20:00","1007.9","1012.9","250","1.4","19.9","90","0"
"2016-10-04 14:20:00","1006.4","1011.4","330","1.3","22.9","78","0"
"2016-10-17 07:40:00","1013.4","1018.4","81","1.2","21.3","79","0"
"2016-09-23 22:40:00","1008.9","1013.9","319","1.7","20.7","93","0"
"2016-10-05 16:20:00","1012.3","1017.3","8","3.3","24.7","76","0"
"2016-10-05 21:00:00","1013","1018","37","2.7","22.8","82","0"
"2016-10-08 07:00:00","1010.1","1015.1","17","3.6","22.1","72","0"
"2016-09-23 10:00:00","1008.2","1013.2","96","4.5","27.2","61","0"
"2016-10-01 03:00:00","1010","1015","188","1.1","25.1","82","0"
"2016-10-02 11:40:00","1004.1","1009","235","1.4","29.9","66","0"
"2016-10-04 10:40:00","1005.1","1010.1","327","1.5","23.9","75","0"
"2016-10-10 16:00:00","1016","1021.1","110","3.5","18.8","66","0"
"2016-10-04 06:00:00","1005.5","1010.5","329","1.3","24.5","71","0"
"2016-09-22 01:40:00","1013.9","1018.9","281","1.5","20.7","91","0"
"2016-10-04 07:20:00","1005.5","1010.5","329","1.3","24.5","71","0"
"2016-09-29 11:40:00","1006.4","1011.4","356","4","20.6","96","1.4"
"2016-10-12 06:00:00","1016.4","1021.5","100","3.1","22.1","59","0"
"2016-10-04 16:20:00","1006.8","1011.8","310","1.5","22.6","80","0"
"2016-10-14 18:00:00","1015.4","1020.5","202","1.1","18.4","89","0"
"2016-09-29 05:20:00","1007.9","1012.9","359","5.1","21.6","96","0.4"
"2016-09-22 02:40:00","1013.9","1018.9","281","1.5","20.7","91","0"
"2016-09-27 01:00:00","1006.9","1011.8","79","2.1","26.2","86","0"
"2016-10-14 23:40:00","1015.2","1020.3","360","2.3","18.5","90","0"
"2016-10-06 00:00:00","1014.9","1019.9","56","4.1","23.1","81","0"
"2016-10-16 16:00:00","1014.7","1019.7","7","2.1","21.9","80","0"
"2016-09-22 18:00:00","1011.6","1016.5","33","1.1","21.9","84","0"
"2016-09-26 15:00:00","1007.1","1012","315","0.8","25.4","86","0"
"2016-10-13 08:20:00","1015.2","1020.2","48","2.3","21.6","63","0"
"2016-09-25 19:20:00","1007.2","1012.1","11","0.9","22.8","87","0"
"2016-09-26 07:20:00","1005.4","1010.3","37","4.1","30.3","56","0"
"2016-10-03 00:00:00","1007.4","1012.3","13","2.6","22.4","85","0"
"2016-10-02 11:00:00","1004.1","1009","235","1.4","29.9","66","0"
"2016-10-16 08:20:00","1011.7","1016.7","301","1.8","26.8","67","0"
"2016-10-01 02:40:00","1009.4","1014.4","236","0.1","22.3","93","0"
"2016-10-02 14:20:00","1005.9","1010.8","9","5.9","25.8","79","0"
